label,area,perimeter,eccentricity,solidity,orientation,centroid_y,centroid_x,stack,frame,Genotype
19,390,101.2193000900063,0.8777012889406947,0.8074534161490683,1.290180231664139,699.4974358974359,548.8948717948718,MUT-7.tif,37,MUT
20,135,49.94112549695428,0.9166749638431185,0.9183673469387755,0.7974767268828081,719.4,502.3259259259259,MUT-7.tif,37,MUT
21,839,188.20815280171308,0.9560927580456761,0.7855805243445693,0.8248052232403834,742.6150178784267,480.3015494636472,MUT-7.tif,37,MUT
22,422,82.52691193458118,0.55781235347267,0.9036402569593148,-1.4032132192976634,736.4976303317535,539.3933649289099,MUT-7.tif,37,MUT
23,567,113.08326112068524,0.9288622485042214,0.8709677419354839,-1.3145672007851317,749.241622574956,709.9541446208112,MUT-7.tif,37,MUT
24,788,166.22539674441617,0.8188706958754401,0.7343895619757689,-1.3679598501486732,760.508883248731,633.6725888324873,MUT-7.tif,37,MUT
1,202,88.8700576850888,0.9789944921962237,0.7372262773722628,-1.551105348547022,434.75742574257424,361.9207920792079,MUT-7.tif,38,MUT
2,389,100.5685424949238,0.956330710530986,0.8861047835990888,0.4439170280430646,483.75835475578407,311.6606683804627,MUT-7.tif,38,MUT
3,221,58.62741699796952,0.7586558071855,0.9364406779661016,0.11206320791863428,503.14027149321265,432.7556561085973,MUT-7.tif,38,MUT
4,467,127.61017305526642,0.9815911432498488,0.8384201077199281,0.6496372277401666,538.9614561027837,517.8736616702355,MUT-7.tif,38,MUT
5,355,78.76955262170047,0.7525107568340048,0.8897243107769424,0.3224912632715358,530.2901408450704,353.23098591549297,MUT-7.tif,38,MUT
6,286,79.01219330881976,0.9202547552337358,0.8693009118541033,-0.5484520693476097,573.8706293706293,420.7902097902098,MUT-7.tif,38,MUT
7,252,87.32590180780451,0.9692185884395277,0.8484848484848485,0.8003935787279832,581.015873015873,580.6071428571429,MUT-7.tif,38,MUT
8,659,116.8111831820431,0.9118863764801481,0.8810160427807486,0.18741978512809238,594.4962063732929,514.1669195751138,MUT-7.tif,38,MUT
9,103,37.21320343559642,0.507391271809465,0.9279279279279279,0.43633827133731884,580.8252427184466,434.7378640776699,MUT-7.tif,38,MUT
10,415,93.66904755831213,0.9432196227334947,0.9222222222222223,0.44551262110392237,595.8168674698795,553.4722891566265,MUT-7.tif,38,MUT
11,318,75.94112549695429,0.8667783679295431,0.905982905982906,-0.08642368716923635,603.6540880503145,423.94025157232704,MUT-7.tif,38,MUT
12,515,138.5096679918781,0.9858639477750732,0.8818493150684932,0.5950265561051138,625.5980582524272,587.9126213592233,MUT-7.tif,38,MUT
13,207,53.79898987322333,0.7209865155644133,0.9583333333333334,-0.1773666220566536,611.7777777777778,533.7342995169082,MUT-7.tif,38,MUT
14,463,84.84062043356595,0.638355137247782,0.937246963562753,-1.207065581056491,628.5766738660907,564.4125269978401,MUT-7.tif,38,MUT
15,113,46.420310216782966,0.8173681941400759,0.8625954198473282,1.5488893224602693,639.6725663716815,463.23893805309734,MUT-7.tif,38,MUT
16,451,119.675144212722,0.8566299134515525,0.6721311475409836,0.6736547825635836,664.4567627494457,596.1152993348115,MUT-7.tif,38,MUT
17,365,100.66904755831213,0.9123035043811494,0.770042194092827,0.49585082292514726,660.972602739726,548.8493150684932,MUT-7.tif,38,MUT
18,295,71.94112549695429,0.776902448191882,0.8753709198813057,-0.893745999354881,660.8101694915255,449.45762711864404,MUT-7.tif,38,MUT
19,345,95.7401153701776,0.94448323543006,0.8293269230769231,1.4606454889579064,663.9420289855072,495.08115942028985,MUT-7.tif,38,MUT
20,535,133.60407640085657,0.922865210453263,0.7348901098901099,1.28775317965302,687.3028037383177,509.5233644859813,MUT-7.tif,38,MUT
21,567,136.4802307403552,0.9846090881244051,0.8217391304347826,0.7962533362597735,702.4991181657848,456.85714285714283,MUT-7.tif,38,MUT
22,359,101.49747468305833,0.9523489686673919,0.8588516746411483,1.127376851653931,696.108635097493,567.4345403899722,MUT-7.tif,38,MUT
23,498,96.42640687119285,0.7598533802703485,0.8972972972972973,-1.3849450173909983,733.4718875502008,558.0461847389558,MUT-7.tif,38,MUT
24,474,113.05382386916239,0.8865540458186747,0.7337461300309598,-0.3240109784914662,759.8987341772151,504.3481012658228,MUT-7.tif,38,MUT
25,219,59.59188309203678,0.815004446848291,0.9163179916317992,-1.521791344871311,759.1415525114155,683.3698630136986,MUT-7.tif,38,MUT
26,152,60.79898987322333,0.9517309201535854,0.8735632183908046,1.487400966475481,770.3684210526316,561.1184210526316,MUT-7.tif,38,MUT
1,140,57.21320343559642,0.9511884580217329,0.8484848484848485,-1.5340981497314812,434.3142857142857,365.8357142857143,MUT-7.tif,39,MUT
2,206,68.52081528017132,0.9660295093964755,0.9406392694063926,-1.5482351835239188,437.6796116504854,290.45631067961165,MUT-7.tif,39,MUT
3,289,77.698484809835,0.9369934316767884,0.8704819277108434,-1.3792418002988918,446.4532871972318,345.2733564013841,MUT-7.tif,39,MUT
4,643,192.55129855222071,0.9780890749555906,0.7494172494172494,0.5985611407728333,475.6485225505443,306.99066874027994,MUT-7.tif,39,MUT
5,289,84.76955262170048,0.9542511176538381,0.8117977528089888,-0.2422504911369058,530.9031141868512,455.62629757785464,MUT-7.tif,39,MUT
6,598,162.3086578651014,0.990993227655615,0.8102981029810298,0.5964904035603779,544.5852842809364,523.1605351170568,MUT-7.tif,39,MUT
7,960,171.095454429505,0.9467443188850909,0.7754442649434572,0.427843701053071,555.4447916666667,363.6125,MUT-7.tif,39,MUT
8,752,182.99494936611663,0.9538622929094658,0.7080979284369114,-0.9007779780876454,572.1994680851063,428.9534574468085,MUT-7.tif,39,MUT
9,592,120.22539674441619,0.9262050206667799,0.8421052631578947,0.18502442238785638,595.1013513513514,514.7331081081081,MUT-7.tif,39,MUT
10,953,191.48023074035524,0.9407530208391922,0.6608876560332871,0.26498389305072545,614.7764952780692,559.0272822665268,MUT-7.tif,39,MUT
11,294,71.1126983722081,0.8108843177639059,0.9102167182662538,-0.08625766150867803,601.7517006802722,425.63605442176873,MUT-7.tif,39,MUT
12,514,138.75230867899737,0.9866136747138228,0.8908145580589255,0.5772560522892276,624.8696498054475,587.1439688715953,MUT-7.tif,39,MUT
13,190,53.798989873223334,0.7905614885129508,0.9359605911330049,-0.23368654989265897,611.9736842105264,534.5421052631579,MUT-7.tif,39,MUT
14,423,92.70458146424487,0.8090031524461869,0.8685831622176592,0.6828975473246557,636.8297872340426,415.9645390070922,MUT-7.tif,39,MUT
15,207,64.52691193458118,0.9338189055517147,0.9039301310043668,1.173656127259018,637.4057971014493,502.54589371980677,MUT-7.tif,39,MUT
16,404,107.77564927611036,0.9310531554554512,0.7279279279279279,0.5995187983530107,663.4876237623762,595.990099009901,MUT-7.tif,39,MUT
17,157,49.698484809834994,0.8792877426430135,0.9401197604790419,0.9856428188845959,654.9299363057324,545.2101910828026,MUT-7.tif,39,MUT
18,247,62.87005768508881,0.8355691401482177,0.9182156133828996,1.0253279008290295,660.6842105263158,526.3481781376519,MUT-7.tif,39,MUT
19,71,29.556349186104043,0.2575738756084394,0.9466666666666667,-1.1359338612020387,666.4647887323944,425.53521126760563,MUT-7.tif,39,MUT
20,325,85.35533905932738,0.9427351919985951,0.885558583106267,1.5074225923649396,667.8184615384615,477.8,MUT-7.tif,39,MUT
21,10,8.0,0.9930494682476705,0.7692307692307693,-1.4122322812089048,682.4,590.9,MUT-7.tif,39,MUT
22,756,192.3797256769669,0.9842555217266423,0.6672550750220653,0.8096740770328825,711.1150793650794,464.86507936507934,MUT-7.tif,39,MUT
23,583,117.46194077712558,0.949731654385662,0.9181102362204724,1.5437295322600146,692.4682675814752,483.27101200686104,MUT-7.tif,39,MUT
24,364,105.05382386916237,0.9407279148318681,0.8216704288939052,1.0845289811472758,698.5934065934066,544.6428571428571,MUT-7.tif,39,MUT
25,290,74.42640687119285,0.9286536277670895,0.9265175718849841,1.0243882665619963,702.3448275862069,580.0758620689655,MUT-7.tif,39,MUT
26,328,76.2842712474619,0.9066754611281683,0.9318181818181818,1.3993323868389433,729.8567073170732,558.5060975609756,MUT-7.tif,39,MUT
27,136,49.35533905932738,0.9119983766881665,0.9315068493150684,0.7981904031832889,746.9779411764706,728.4338235294117,MUT-7.tif,39,MUT
28,515,107.59797974644665,0.742864629286355,0.8373983739837398,-0.8474157527294367,759.0407766990292,661.1456310679612,MUT-7.tif,39,MUT
29,678,156.98885271170676,0.900556692398121,0.7766323024054983,0.6823981285100225,758.8318584070796,490.0457227138643,MUT-7.tif,39,MUT
30,102,44.970562748477136,0.9270644828596861,0.85,1.5646044662651835,747.7941176470588,641.7352941176471,MUT-7.tif,39,MUT
31,478,102.5269119345812,0.9566176092927821,0.9053030303030303,-1.4458145979137376,754.2824267782427,698.4205020920502,MUT-7.tif,39,MUT
32,95,72.9350288425444,0.9963321609529586,0.6506849315068494,-1.4884295532144842,764.7789473684211,730.8105263157895,MUT-7.tif,39,MUT
1,223,83.07716446627535,0.9677969376370357,0.7935943060498221,-1.455426906600703,434.5291479820628,369.6547085201794,MUT-7.tif,40,MUT
2,182,76.97056274847715,0.9869798695717442,0.8544600938967136,1.569279712238161,435.010989010989,326.3241758241758,MUT-7.tif,40,MUT
3,335,88.08326112068522,0.945721235158992,0.8981233243967829,0.43637508644499745,484.7641791044776,312.03582089552236,MUT-7.tif,40,MUT
4,261,60.04163056034261,0.7237999396537671,0.9525547445255474,0.15126680644962884,509.09961685823754,434.8352490421456,MUT-7.tif,40,MUT
5,1034,226.10764773832472,0.9751762095559748,0.7619749447310243,0.3444642073631607,550.1257253384913,358.4439071566731,MUT-7.tif,40,MUT
6,1662,352.0315292925759,0.9917242609274026,0.5323510570147342,0.4996100989256399,586.1648616125151,543.8850782190133,MUT-7.tif,40,MUT
7,271,77.76955262170047,0.9587034477124283,0.8973509933774835,-0.4672552942155095,536.5571955719557,455.35055350553506,MUT-7.tif,40,MUT
8,1107,250.10764773832474,0.9255673715762024,0.7141935483870968,-0.5645152395611861,582.3369467028003,427.25383920505874,MUT-7.tif,40,MUT
9,701,133.88225099390857,0.9230356871384214,0.8286052009456265,0.23325374448824868,595.5962910128388,513.2211126961483,MUT-7.tif,40,MUT
10,521,146.40916292848976,0.9891169728242855,0.8830508474576271,0.5941037026840624,624.4548944337812,587.0767754318618,MUT-7.tif,40,MUT
11,192,54.62741699796952,0.8311520292265723,0.9411764705882353,-0.47843141754891555,614.1666666666666,533.3020833333334,MUT-7.tif,40,MUT
12,128,47.42031021678298,0.6829502367041569,0.8311688311688312,1.3511713977023438,630.703125,503.0546875,MUT-7.tif,40,MUT
13,130,43.21320343559642,0.785330725015233,0.9285714285714286,0.870312350481797,638.8,532.8,MUT-7.tif,40,MUT
14,209,79.25483399593905,0.8307451016794679,0.7437722419928826,0.5143941956182003,649.3062200956938,415.5311004784689,MUT-7.tif,40,MUT
15,447,103.81118318204308,0.7823864648046164,0.7855887521968365,0.7045229498407717,665.9060402684564,596.3736017897091,MUT-7.tif,40,MUT
16,252,65.59797974644665,0.9029812653225672,0.9333333333333333,0.9321492037972404,659.4047619047619,553.968253968254,MUT-7.tif,40,MUT
17,324,83.35533905932738,0.9260804401251439,0.9126760563380282,1.5305156836762892,666.4876543209876,509.108024691358,MUT-7.tif,40,MUT
18,59,25.899494936611664,0.44259988745097123,0.9672131147540983,-0.20724322633399375,667.271186440678,451.3898305084746,MUT-7.tif,40,MUT
19,137,48.62741699796952,0.9092790901891205,0.9013157894736842,1.2413892463697243,678.4890510948906,472.2554744525547,MUT-7.tif,40,MUT
20,534,125.63961030678928,0.9406129985565757,0.7807017543859649,1.500416103551364,689.8071161048689,515.9250936329588,MUT-7.tif,40,MUT
21,599,137.65180361560903,0.9826505789055917,0.8532763532763533,0.7693105261372366,705.0033388981636,459.5893155258765,MUT-7.tif,40,MUT
22,423,98.5685424949238,0.9269621086164489,0.8775933609958506,1.0521006310970276,699.4468085106383,573.0520094562647,MUT-7.tif,40,MUT
23,285,90.81118318204308,0.9673892947448006,0.8742331288343558,0.7537144809534192,723.2175438596491,524.9087719298245,MUT-7.tif,40,MUT
24,397,79.84062043356595,0.807781193964836,0.9341176470588235,1.340568675349234,732.8362720403022,561.5944584382871,MUT-7.tif,40,MUT
25,577,127.05382386916237,0.7371063621721162,0.748378728923476,-1.2140335565882343,740.4558058925477,594.7192374350087,MUT-7.tif,40,MUT
26,209,69.79898987322332,0.9053289878244634,0.7916666666666666,1.2807623313742391,744.7511961722488,668.6172248803828,MUT-7.tif,40,MUT
27,441,108.5685424949238,0.9221475438511495,0.7682926829268293,-1.3540946776403506,753.1791383219954,718.7324263038548,MUT-7.tif,40,MUT
28,324,66.76955262170047,0.4300484460500418,0.9529411764705882,1.034647066518407,753.3641975308642,513.8734567901234,MUT-7.tif,40,MUT
29,542,118.80508652763322,0.9381053761957884,0.8870703764320785,-1.4929618822232902,763.3118081180812,650.9428044280443,MUT-7.tif,40,MUT
30,192,65.42031021678298,0.9398204448800466,0.8888888888888888,1.2846227376162895,769.765625,530.34375,MUT-7.tif,40,MUT
31,144,61.556349186104036,0.9728916153739315,0.9,-1.517567594076278,769.1111111111111,599.7638888888889,MUT-7.tif,40,MUT
32,109,53.55634918610404,0.9721123309780226,0.8195488721804511,1.4379798629428424,770.7706422018349,558.7064220183486,MUT-7.tif,40,MUT
1,269,98.5918830920368,0.9860518197162658,0.8996655518394648,-1.543804977788734,436.7546468401487,301.73234200743497,MUT-7.tif,41,MUT
2,246,92.74011537017762,0.9286352139970906,0.6630727762803235,-1.2382763312397582,457.5691056910569,304.4715447154472,MUT-7.tif,41,MUT
3,406,101.59797974644665,0.9496578628413678,0.8693790149892934,0.4730841523674213,485.25615763546796,313.3374384236453,MUT-7.tif,41,MUT
4,166,56.976659402887016,0.946094050127506,0.9273743016759777,0.6852289553444173,496.8313253012048,440.5843373493976,MUT-7.tif,41,MUT
5,1076,262.5340546095176,0.9956876077005214,0.7451523545706371,0.5541136514546304,568.5957249070632,536.742565055762,MUT-7.tif,41,MUT
6,1221,278.1076477383247,0.9469630872742658,0.6712479384277076,-0.45470334965599823,584.8689598689599,427.54217854217853,MUT-7.tif,41,MUT
7,709,131.63961030678928,0.9362086325105142,0.851140456182473,0.19318239981564778,594.4386459802539,513.8476727785613,MUT-7.tif,41,MUT
8,437,139.58073580374355,0.9905463806413305,0.8518518518518519,0.5954834362773207,622.5057208237986,584.9267734553775,MUT-7.tif,41,MUT
9,183,63.248737341529164,0.7359113959160124,0.782051282051282,0.5852023946178767,613.9890710382514,536.431693989071,MUT-7.tif,41,MUT
10,383,88.42640687119285,0.8174290417717002,0.8587443946188341,-1.1222861625950078,630.5430809399478,565.1174934725849,MUT-7.tif,41,MUT
11,165,47.21320343559643,0.6471380505969918,0.9482758620689655,0.5252976246679953,634.3575757575758,482.1939393939394,MUT-7.tif,41,MUT
12,191,56.83452377915607,0.8696688619342707,0.8925233644859814,0.975104076737957,643.282722513089,513.3612565445026,MUT-7.tif,41,MUT
13,47,23.48528137423857,0.6352720345185329,0.94,0.5651154436876336,651.1489361702128,414.21276595744683,MUT-7.tif,41,MUT
14,630,139.1959594928933,0.9413899465623811,0.7934508816120907,0.5135919496107175,672.7396825396826,599.547619047619,MUT-7.tif,41,MUT
15,227,63.698484809835,0.887356977512336,0.926530612244898,0.8451962235412595,663.1982378854625,533.8810572687224,MUT-7.tif,41,MUT
16,343,102.52691193458118,0.9797366665076038,0.8794871794871795,1.4955389297366206,670.594752186589,487.1953352769679,MUT-7.tif,41,MUT
17,77,30.14213562373095,0.41960601991557145,0.9506172839506173,-1.3831170504709107,670.3246753246754,428.75324675324674,MUT-7.tif,41,MUT
18,158,61.35533905932738,0.9533409719774298,0.7939698492462312,1.0326757023724986,685.2848101265823,454.46835443037975,MUT-7.tif,41,MUT
19,889,155.4802307403552,0.9333034100144006,0.8639455782312925,1.042237557564216,701.917885264342,587.111361079865,MUT-7.tif,41,MUT
20,903,219.55129855222071,0.9806421484594814,0.5932982917214192,1.3647487385422588,701.1638981173865,521.3189368770765,MUT-7.tif,41,MUT
21,243,61.976659402887016,0.8151248990603459,0.9204545454545454,0.8543578115384017,721.7407407407408,641.3703703703703,MUT-7.tif,41,MUT
22,246,79.7401153701776,0.9679612817922711,0.9213483146067416,0.6722987734971183,727.5934959349594,503.4837398373984,MUT-7.tif,41,MUT
23,876,226.072113832392,0.9588739030035311,0.7269709543568464,0.7327764689969236,754.0125570776256,485.90296803652967,MUT-7.tif,41,MUT
24,356,77.35533905932738,0.8936946265259441,0.9393139841688655,1.322239244184525,737.5280898876405,533.6601123595506,MUT-7.tif,41,MUT
25,582,115.84062043356595,0.930878816899565,0.8483965014577259,-1.2630252911029523,756.6546391752578,704.6615120274914,MUT-7.tif,41,MUT
26,333,81.07716446627535,0.5891978383597519,0.8740157480314961,1.0344385589492147,761.5645645645645,640.5435435435436,MUT-7.tif,41,MUT
1,118,72.14213562373095,0.9941763473574247,0.7329192546583851,-1.5530682972262122,434.89830508474574,323.3474576271187,MUT-7.tif,42,MUT
2,83,38.38477631085023,0.783291528236289,0.8217821782178217,0.7588145380613118,465.4578313253012,298.56626506024094,MUT-7.tif,42,MUT
3,381,101.7401153701776,0.9502096401491553,0.8523489932885906,0.3958325215433245,487.66141732283467,314.96062992125985,MUT-7.tif,42,MUT
4,238,59.4558441227157,0.7918337735574184,0.9444444444444444,-0.5454351035262969,512.3613445378152,433.07563025210084,MUT-7.tif,42,MUT
5,270,79.74011537017762,0.9524870934110659,0.8940397350993378,0.6846741323717342,533.3,513.2037037037037,MUT-7.tif,42,MUT
6,1373,257.80003589374985,0.9671267176441638,0.7287685774946921,-0.5173742674089444,577.9497450837582,429.9308084486526,MUT-7.tif,42,MUT
7,658,137.3319984622144,0.9413119751565711,0.8657894736842106,0.5329754737485755,560.2598784194529,361.5243161094225,MUT-7.tif,42,MUT
8,735,147.81727983645297,0.9497510105007968,0.8041575492341356,0.21092622550678167,593.9278911564626,512.8517006802721,MUT-7.tif,42,MUT
9,1095,232.35028842544403,0.9681035605491298,0.5883933369156368,0.3806517597605274,606.8,554.9634703196347,MUT-7.tif,42,MUT
10,559,155.61626970967632,0.9890396482999241,0.8761755485893417,0.563567332871741,624.6583184257603,585.7262969588551,MUT-7.tif,42,MUT
11,216,58.2842712474619,0.8190464421473104,0.9230769230769231,-0.4477318939512901,614.3564814814815,533.1851851851852,MUT-7.tif,42,MUT
12,245,64.24873734152916,0.696666826795571,0.9210526315789473,1.5209081915330442,629.2489795918367,497.1142857142857,MUT-7.tif,42,MUT
